,name,link,salary_min,salary_max,currency_of_salary,site_name
1814,Стажер-аналитик (большие данные),https://hh.ru/vacancy/51717690?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1815,Младший разработчик (Стажер),https://hh.ru/vacancy/51084058?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1816,Python разработчик,https://hh.ru/vacancy/47862885?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1817,Data Аналитик (удаленная работа),https://hh.ru/vacancy/51767648?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1818,Junior C++ Developer (Младший С++ разработчик),https://hh.ru/vacancy/42462084?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,120000.0,,руб.,hh.ru
1819,Junior Data Scientist,https://hh.ru/vacancy/51406842?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1820,Тестировщик (стажер),https://hh.ru/vacancy/51365878?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1821,Intern Data Science Engineer (Search),https://hh.ru/vacancy/51321295?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1822,Стажер-аналитик SOC/SOC Trainee,https://hh.ru/vacancy/51272543?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1823,Data engineer (junior),https://hh.ru/vacancy/50403064?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,100000.0,150000.0,руб.,hh.ru
1824,Программист Python,https://hh.ru/vacancy/50704508?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,113000.0,160000.0,руб.,hh.ru
1825,Стажёр по информационной безопасности,https://hh.ru/vacancy/51288236?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1826,Junior Python разработчик,https://hh.ru/vacancy/51054990?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,80000.0,100000.0,руб.,hh.ru
1827,"Junior/Middle аналитик (AdTech, задачи anti-fraud)",https://hh.ru/vacancy/49481884?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1828,Младший аналитик Power BI,https://hh.ru/vacancy/50329575?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1829,Стажёр-инженер по автоматизации тестирования,https://hh.ru/vacancy/51049414?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1830,Тестировщик ПО /QA Engineer (ручное тестирование),https://hh.ru/vacancy/50519354?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1831,Junior DS Управление ML,https://hh.ru/vacancy/49996930?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1832,Data Scientist,https://hh.ru/vacancy/50939472?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1833,Разработчик Python,https://hh.ru/vacancy/37415007?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,150000.0,200000.0,руб.,hh.ru
1834,Разработчик систем мониторинга,https://hh.ru/vacancy/45502405?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1835,"Senior Software Engineer, Infrastructure (Private Cloud)",https://hh.ru/vacancy/51322513?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,8000.0,,USD,hh.ru
1836,DevOps,https://hh.ru/vacancy/50965433?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,230000.0,руб.,hh.ru
1837,"QA Engineer (fullstack, web)",https://hh.ru/vacancy/50532004?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1838,Senior Backend Engineer — Java / Kotlin (Remote),https://hh.ru/vacancy/50021210?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,6000.0,,USD,hh.ru
1839,Data Scientist,https://hh.ru/vacancy/51808966?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,120000.0,160000.0,руб.,hh.ru
1840,DevOps Engineer (Streaming),https://hh.ru/vacancy/51635612?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,4000.0,,EUR,hh.ru
1841,Analyst (Middle to Senior),https://hh.ru/vacancy/51220591?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1842,Data scientist (middle/senior),https://hh.ru/vacancy/51812421?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1843,Product Analyst,https://hh.ru/vacancy/48278471?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,200000.0,,руб.,hh.ru
1844,Руководитель команды разработки (Python),https://hh.ru/vacancy/50709060?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1845,DevOps инженер (MTS AI),https://hh.ru/vacancy/47288074?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1846,Аналитик данных,https://hh.ru/vacancy/51399967?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1847,Data Engineer / Инженер данных,https://hh.ru/vacancy/51713398?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1848,Аналитик (ML),https://hh.ru/vacancy/50042009?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,150000.0,руб.,hh.ru
1849,Data инженер,https://hh.ru/vacancy/51356369?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,230000.0,,руб.,hh.ru
1850,Разработчик DWH,https://hh.ru/vacancy/48773171?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1851,Data Engineer,https://hh.ru/vacancy/51777940?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1852,Разработчик интеграционных решений,https://hh.ru/vacancy/50156798?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1853,Специалист технической поддержки по направлению Java на Хекслете,https://hh.ru/vacancy/50817435?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1854,Аналитик данных,https://hh.ru/vacancy/51650595?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,200000.0,,руб.,hh.ru
1855,Инженер по нагрузочному тестированию,https://hh.ru/vacancy/50843904?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1856,Quantitative Researcher,https://hh.ru/vacancy/45972952?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,350000.0,,руб.,hh.ru
1857,Аналитик Telegram ботов,https://hh.ru/vacancy/51640448?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1858,DevOps Engineer,https://hh.ru/vacancy/49618935?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1859,Разработчик RPA,https://hh.ru/vacancy/50603211?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1860,Staff Software Engineer / Lead Software Engineer,https://hh.ru/vacancy/50757548?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,5000.0,,USD,hh.ru
1861,Программист-разработчик,https://hh.ru/vacancy/49027789?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,130000.0,,руб.,hh.ru
1862,Программист PHP (Стажёр),https://hh.ru/vacancy/49505963?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1863,Senior С++ Developer,https://hh.ru/vacancy/41710317?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,250000.0,,руб.,hh.ru
1864,DevOps Engineer,https://hh.ru/vacancy/50889374?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,300000.0,450000.0,руб.,hh.ru
1865,Site Reliability Engineer,https://hh.ru/vacancy/51293931?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1866,Системный аналитик,https://hh.ru/vacancy/50200865?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1867,Инженер по внедрению (DevOps),https://hh.ru/vacancy/50886493?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1868,Разработчик камеры безопасности в Go,https://hh.ru/vacancy/51207062?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1869,Data Analyst,https://hh.ru/vacancy/49218764?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1870,С++ developer (self-driving),https://hh.ru/vacancy/50708172?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1871,Разработчик инструментов DevOps,https://hh.ru/vacancy/51792560?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1872,QA engineer,https://hh.ru/vacancy/48937667?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1873,Ведущий инженер по автоматизированному тестированию/ QA Automation Engineer,https://hh.ru/vacancy/51792178?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,200000.0,,руб.,hh.ru
1874,Devops-инженер,https://hh.ru/vacancy/51641000?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1875,QA Automation Engineer (Middle+),https://hh.ru/vacancy/49837638?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1876,Senior QA Automation Engineer,https://hh.ru/vacancy/47889184?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1877,Junior C developer,https://hh.ru/vacancy/51702201?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1878,Разработчик С++ / C++ Developer,https://hh.ru/vacancy/51717836?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1879,Data Engineer / Дата инженер,https://hh.ru/vacancy/49718031?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1880,Infrastructure Automation Engineer,https://hh.ru/vacancy/50990536?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,300000.0,,руб.,hh.ru
1881,"Senior Software Engineer, Database Engineering (Cube Core)",https://hh.ru/vacancy/46377490?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,6000.0,,USD,hh.ru
1882,Разработчик BI,https://hh.ru/vacancy/46593817?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1883,DevOps инженер,https://hh.ru/vacancy/51505180?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1884,Virtualization Developer,https://hh.ru/vacancy/51213182?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1885,Data Scientist (кредитные продукты и процессы),https://hh.ru/vacancy/50585086?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1886,Специалист по тестированию (QA) / QA Lead,https://hh.ru/vacancy/50643676?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1887,QA Engineer/тестировщик ПО,https://hh.ru/vacancy/51799079?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1888,Инженер-разработчик встраиваемых систем,https://hh.ru/vacancy/51182810?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1889,Firmware Engineering Intern,https://hh.ru/vacancy/51213119?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1890,C# Developer,https://hh.ru/vacancy/50683162?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1891,Backend-разработчик (MY.GAMES),https://hh.ru/vacancy/51796461?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1892,QA Developer for AI product,https://hh.ru/vacancy/50762962?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1893,Backend developer (Middle/Senior),https://hh.ru/vacancy/49849497?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,250000.0,300000.0,руб.,hh.ru
1894,Research Developer (Kaspersky Fraud Prevention),https://hh.ru/vacancy/49312124?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1895,Data analyst,https://hh.ru/vacancy/49315801?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1896,Преподаватель программирования,https://hh.ru/vacancy/50548687?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1897,Middle DevOps Engineer / SRE,https://hh.ru/vacancy/49928034?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1898,С++ backend разработчик игр,https://hh.ru/vacancy/50707449?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1899,Инженер SIEM,https://hh.ru/vacancy/50697225?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,160000.0,,руб.,hh.ru
1900,Программист (Тьютор/Наставник) КиберШколы,https://hh.ru/vacancy/51806357?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,40000.0,50000.0,руб.,hh.ru
1901,Data Analyst,https://hh.ru/vacancy/50374527?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1902,Database administrator/architect,https://hh.ru/vacancy/51806079?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,200000.0,,руб.,hh.ru
1903,Data Scientist / Аналитик (эконометрическое моделирование),https://hh.ru/vacancy/43822820?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1904,Программист С++,https://hh.ru/vacancy/49976509?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,100000.0,,руб.,hh.ru
1905,Product analyst (Data Team),https://hh.ru/vacancy/50650165?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1906,DevOps инженер,https://hh.ru/vacancy/50538745?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,170000.0,,руб.,hh.ru
1907,Senior Data Scientist/Team Lead (ADTECH),https://hh.ru/vacancy/47605250?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1908,System analyst (DWH),https://hh.ru/vacancy/50637720?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1909,QA Automation Engineer,https://hh.ru/vacancy/51001316?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,180000.0,300000.0,руб.,hh.ru
1910,QA Automation Engineer_Erp.aero,https://hh.ru/vacancy/51626195?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1911,"Lead Software Engineer, Infrastructure",https://hh.ru/vacancy/51321196?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,8000.0,,USD,hh.ru
1912,Senior QA Engineer (R&D / cybersecurity),https://hh.ru/vacancy/49295025?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,200000.0,300000.0,руб.,hh.ru
1913,Ведущий Программист С++,https://hh.ru/vacancy/51733207?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,230000.0,,руб.,hh.ru
1914,Senior BackEnd Developer,https://hh.ru/vacancy/48956785?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,2500.0,4500.0,USD,hh.ru
1915,Infrastructure System Administrator,https://hh.ru/vacancy/51220151?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1916,DevOps engineer,https://hh.ru/vacancy/51721204?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,110000.0,150000.0,руб.,hh.ru
1917,QA Engineer/Инженер по тестированию (решения видеонаблюдения/CCTV),https://hh.ru/vacancy/46060551?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
